#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0803_6_191w.pdb 0.136 12.275 3.983 0.19489 Acceptable Incorrect
allpdb0803_6_63w.pdb 0.182 10.593 3.796 0.23618 Acceptable Acceptable
allpdb0803_6_178w.pdb 0.152 14.973 4.762 0.16184 Incorrect Incorrect
allpdb0803_6_171w.pdb 0.167 12.614 4.254 0.19651 Incorrect Incorrect
allpdb0803_6_159w.pdb 0.197 8.288 2.870 0.30804 Acceptable Acceptable
allpdb0803_6_184w.pdb 0.091 11.078 4.902 0.18236 Incorrect Incorrect
allpdb0803_6_176w.pdb 0.106 17.337 5.864 0.12042 Incorrect Incorrect
allpdb0803_6_179w.pdb 0.121 13.378 4.435 0.17049 Incorrect Incorrect
allpdb0803_6_166w.pdb 0.000 36.084 14.681 0.02097 Incorrect Incorrect
allpdb0803_6_175w.pdb 0.076 10.868 5.101 0.17830 Incorrect Incorrect
allpdb0803_6_123w.pdb 0.152 5.589 2.407 0.37646 Acceptable Acceptable
allpdb0803_6_151w.pdb 0.197 12.218 4.213 0.21187 Incorrect Incorrect
allpdb0803_6_189w.pdb 0.121 14.208 4.727 0.15876 Incorrect Incorrect
allpdb0803_6_173w.pdb 0.030 21.053 8.229 0.06754 Incorrect Incorrect
allpdb0803_6_167w.pdb 0.136 14.710 5.045 0.15597 Incorrect Incorrect
allpdb0803_6_45w.pdb 0.091 14.928 7.475 0.12482 Incorrect Incorrect
allpdb0803_6_188w.pdb 0.000 39.143 16.317 0.01780 Incorrect Incorrect
allpdb0803_6_168w.pdb 0.045 14.913 6.278 0.11489 Incorrect Incorrect
allpdb0803_6_170w.pdb 0.015 27.684 9.216 0.04237 Incorrect Incorrect
allpdb0803_6_157w.pdb 0.152 10.634 3.512 0.23189 Acceptable Acceptable
allpdb0803_6_26w.pdb 0.136 7.990 3.455 0.27529 Acceptable Acceptable
allpdb0803_6_77w.pdb 0.000 24.962 13.835 0.03851 Incorrect Incorrect
allpdb0803_6_161w.pdb 0.045 13.431 5.840 0.13111 Incorrect Incorrect
allpdb0803_6_152w.pdb 0.076 7.347 2.936 0.28506 Incorrect Acceptable
allpdb0803_6_121w.pdb 0.015 19.638 9.764 0.06533 Incorrect Incorrect
allpdb0803_6_88w.pdb 0.076 7.020 2.931 0.29259 Incorrect Acceptable
